instant,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,rentals
14351,2012-08-26,3,1,8,3,0,0,0,2,26.5,89.0,14.46,53
14352,2012-08-26,3,1,8,4,0,0,0,2,26.5,89.0,11.06,16
14353,2012-08-26,3,1,8,5,0,0,0,1,26.5,89.0,11.06,16
14354,2012-08-26,3,1,8,6,0,0,0,1,25.7,88.0,17.01,21
14355,2012-08-26,3,1,8,7,0,0,0,1,26.5,89.0,11.06,34
14356,2012-08-26,3,1,8,8,0,0,0,1,28.1,79.0,16.16,133
14357,2012-08-26,3,1,8,9,0,0,0,1,28.1,79.0,14.46,263
14358,2012-08-26,3,1,8,10,0,0,0,1,30.6,66.0,22.12,385
14359,2012-08-26,3,1,8,11,0,0,0,1,30.6,66.0,20.42,482
14360,2012-08-26,3,1,8,12,0,0,0,3,29.7,74.0,20.42,626
14361,2012-08-26,3,1,8,13,0,0,0,3,27.3,78.0,23.82,541
14362,2012-08-26,3,1,8,14,0,0,0,1,26.5,89.0,5.96,377
14363,2012-08-26,3,1,8,15,0,0,0,3,26.5,89.0,16.16,391
14364,2012-08-26,3,1,8,16,0,0,0,3,26.5,89.0,16.16,173
14365,2012-08-26,3,1,8,17,0,0,0,1,26.5,89.0,12.76,233
14366,2012-08-26,3,1,8,18,0,0,0,2,26.5,89.0,5.11,264
14367,2012-08-26,3,1,8,19,0,0,0,2,26.5,89.0,9.36,292
14368,2012-08-26,3,1,8,20,0,0,0,1,26.5,89.0,9.36,211
14369,2012-08-26,3,1,8,21,0,0,0,1,26.5,83.0,7.65,166
14370,2012-08-26,3,1,8,22,0,0,0,1,25.7,88.0,5.11,114
14371,2012-08-26,3,1,8,23,0,0,0,1,25.7,83.0,5.11,80
14372,2012-08-27,3,1,8,0,0,1,1,1,25.7,83.0,0.0,32
14373,2012-08-27,3,1,8,1,0,1,1,1,25.7,88.0,5.11,7
14374,2012-08-27,3,1,8,2,0,1,1,1,25.7,88.0,7.65,8
14375,2012-08-27,3,1,8,3,0,1,1,1,25.7,88.0,5.11,4
14376,2012-08-27,3,1,8,4,0,1,1,1,25.7,83.0,0.0,12
14377,2012-08-27,3,1,8,5,0,1,1,1,25.7,88.0,0.0,36
14378,2012-08-27,3,1,8,6,0,1,1,1,25.7,88.0,0.0,145
14379,2012-08-27,3,1,8,7,0,1,1,1,27.3,83.0,0.0,433
14380,2012-08-27,3,1,8,8,0,1,1,1,27.3,83.0,5.11,699
14381,2012-08-27,3,1,8,9,0,1,1,1,27.3,83.0,5.96,342
14382,2012-08-27,3,1,8,10,0,1,1,1,29.7,74.0,7.65,206
14383,2012-08-27,3,1,8,11,0,1,1,1,30.6,66.0,11.06,229
14384,2012-08-27,3,1,8,12,0,1,1,1,31.4,62.0,0.0,283
14385,2012-08-27,3,1,8,13,0,1,1,1,31.4,56.99999999999999,9.36,288
14386,2012-08-27,3,1,8,14,0,1,1,1,33.0,49.0,5.11,246
14387,2012-08-27,3,1,8,15,0,1,1,1,33.0,55.00000000000001,17.01,282
14388,2012-08-27,3,1,8,16,0,1,1,1,33.0,55.00000000000001,14.46,444
14389,2012-08-27,3,1,8,17,0,1,1,1,33.0,46.0,12.76,845
14390,2012-08-27,3,1,8,18,0,1,1,1,32.2,52.0,14.46,834
14391,2012-08-27,3,1,8,19,0,1,1,1,30.6,70.0,12.76,573
14392,2012-08-27,3,1,8,20,0,1,1,1,30.6,70.0,11.06,416
14393,2012-08-27,3,1,8,21,0,1,1,1,29.7,74.0,11.06,278
14394,2012-08-27,3,1,8,22,0,1,1,1,28.9,84.0,11.06,161
14395,2012-08-27,3,1,8,23,0,1,1,1,28.9,84.0,9.36,114
14396,2012-08-28,3,1,8,0,0,2,1,1,28.9,84.0,14.46,38
14397,2012-08-28,3,1,8,1,0,2,1,1,28.1,89.0,11.06,21
14398,2012-08-28,3,1,8,2,0,2,1,1,28.1,83.0,14.46,15
14399,2012-08-28,3,1,8,3,0,2,1,1,27.3,89.0,7.65,4
14400,2012-08-28,3,1,8,4,0,2,1,1,27.3,83.0,7.65,8
14401,2012-08-28,3,1,8,5,0,2,1,2,27.3,83.0,5.11,42
14402,2012-08-28,3,1,8,6,0,2,1,2,27.3,89.0,5.96,147
14403,2012-08-28,3,1,8,7,0,2,1,2,27.3,83.0,5.96,269
14404,2012-08-28,3,1,8,8,0,2,1,2,27.3,85.0,5.96,693
14405,2012-08-28,3,1,8,9,0,2,1,2,28.9,79.0,9.36,395
14406,2012-08-28,3,1,8,10,0,2,1,1,30.6,62.0,14.46,204
14407,2012-08-28,3,1,8,11,0,2,1,1,32.2,55.00000000000001,14.46,218
14408,2012-08-28,3,1,8,12,0,2,1,1,33.0,49.0,16.16,297
14409,2012-08-28,3,1,8,13,0,2,1,1,33.8,43.0,17.01,288
14410,2012-08-28,3,1,8,14,0,2,1,1,34.6,38.0,18.72,251
14411,2012-08-28,3,1,8,15,0,2,1,1,33.8,34.0,17.01,317
14412,2012-08-28,3,1,8,16,0,2,1,1,33.8,33.0,18.72,480
14413,2012-08-28,3,1,8,17,0,2,1,1,33.0,35.0,22.12,864
14414,2012-08-28,3,1,8,18,0,2,1,1,32.2,40.0,14.46,818
14415,2012-08-28,3,1,8,19,0,2,1,1,30.6,45.0,9.36,597
14416,2012-08-28,3,1,8,20,0,2,1,1,29.7,48.0,5.96,435
14417,2012-08-28,3,1,8,21,0,2,1,1,29.7,48.0,5.11,314
14418,2012-08-28,3,1,8,22,0,2,1,1,28.9,54.0,0.0,216
14419,2012-08-28,3,1,8,23,0,2,1,1,28.1,56.99999999999999,0.0,109
14420,2012-08-29,3,1,8,0,0,3,1,1,27.3,69.0,0.0,47
14421,2012-08-29,3,1,8,1,0,3,1,1,26.5,69.0,7.65,14
14422,2012-08-29,3,1,8,2,0,3,1,1,25.7,73.0,7.65,6
14423,2012-08-29,3,1,8,3,0,3,1,1,25.7,73.0,5.96,9
14424,2012-08-29,3,1,8,4,0,3,1,1,24.9,73.0,12.76,10
14425,2012-08-29,3,1,8,5,0,3,1,1,24.9,73.0,11.06,40
14426,2012-08-29,3,1,8,6,0,3,1,1,24.9,73.0,11.06,181
14427,2012-08-29,3,1,8,7,0,3,1,1,26.5,65.0,5.11,554
14428,2012-08-29,3,1,8,8,0,3,1,1,27.3,61.0,9.36,808
14429,2012-08-29,3,1,8,9,0,3,1,1,28.9,51.0,11.06,348
14430,2012-08-29,3,1,8,10,0,3,1,1,29.7,48.0,9.36,178
14431,2012-08-29,3,1,8,11,0,3,1,1,29.7,45.0,0.0,253
14432,2012-08-29,3,1,8,12,0,3,1,1,31.4,40.0,0.0,360
14433,2012-08-29,3,1,8,13,0,3,1,1,30.6,42.0,0.0,300
14434,2012-08-29,3,1,8,14,0,3,1,1,31.4,40.0,5.11,301
14435,2012-08-29,3,1,8,15,0,3,1,1,31.4,40.0,11.06,338
14436,2012-08-29,3,1,8,16,0,3,1,1,31.4,37.0,7.65,493
14437,2012-08-29,3,1,8,17,0,3,1,1,32.2,35.0,12.76,870
14438,2012-08-29,3,1,8,18,0,3,1,1,30.6,42.0,9.36,812
14439,2012-08-29,3,1,8,19,0,3,1,1,28.9,54.0,11.06,643
14440,2012-08-29,3,1,8,20,0,3,1,1,28.1,56.99999999999999,0.0,427
14441,2012-08-29,3,1,8,21,0,3,1,1,27.3,54.0,5.96,313
14442,2012-08-29,3,1,8,22,0,3,1,1,27.3,54.0,0.0,235
14443,2012-08-29,3,1,8,23,0,3,1,1,27.3,56.99999999999999,0.0,157
14444,2012-08-30,3,1,8,0,0,4,1,1,26.5,69.0,0.0,65
14445,2012-08-30,3,1,8,1,0,4,1,1,26.5,65.0,0.0,23
14446,2012-08-30,3,1,8,2,0,4,1,1,25.7,73.0,0.0,17
14447,2012-08-30,3,1,8,3,0,4,1,1,25.7,73.0,0.0,5
14448,2012-08-30,3,1,8,4,0,4,1,1,25.7,73.0,0.0,8
14449,2012-08-30,3,1,8,5,0,4,1,1,25.7,73.0,0.0,35
14450,2012-08-30,3,1,8,6,0,4,1,1,24.9,83.0,9.36,163
14451,2012-08-30,3,1,8,7,0,4,1,1,26.5,73.0,0.0,532
14452,2012-08-30,3,1,8,8,0,4,1,1,27.3,65.0,0.0,754
14453,2012-08-30,3,1,8,9,0,4,1,1,28.9,57.99999999999999,0.0,396
14454,2012-08-30,3,1,8,10,0,4,1,1,29.7,54.0,0.0,234
14455,2012-08-30,3,1,8,11,0,4,1,1,31.4,40.0,5.11,276
14456,2012-08-30,3,1,8,12,0,4,1,1,31.4,45.0,7.65,294
14457,2012-08-30,3,1,8,13,0,4,1,1,31.4,48.0,5.96,290
14458,2012-08-30,3,1,8,14,0,4,1,1,31.4,48.0,7.65,273
14459,2012-08-30,3,1,8,15,0,4,1,1,33.0,46.0,9.36,338
14460,2012-08-30,3,1,8,16,0,4,1,1,33.0,43.0,9.36,482
14461,2012-08-30,3,1,8,17,0,4,1,1,33.8,34.0,12.76,844
14462,2012-08-30,3,1,8,18,0,4,1,1,33.0,38.0,7.65,853
14463,2012-08-30,3,1,8,19,0,4,1,1,31.4,48.0,7.65,610
14464,2012-08-30,3,1,8,20,0,4,1,1,30.6,57.99999999999999,9.36,471
14465,2012-08-30,3,1,8,21,0,4,1,1,29.7,66.0,7.65,307
14466,2012-08-30,3,1,8,22,0,4,1,1,28.9,70.0,0.0,291
14467,2012-08-30,3,1,8,23,0,4,1,1,28.9,74.0,5.96,152
14468,2012-08-31,3,1,8,0,0,5,1,1,28.1,83.0,9.36,82
14469,2012-08-31,3,1,8,1,0,5,1,1,28.1,83.0,9.36,32
14470,2012-08-31,3,1,8,2,0,5,1,1,27.3,89.0,7.65,20
14471,2012-08-31,3,1,8,3,0,5,1,1,27.3,89.0,5.96,5
14472,2012-08-31,3,1,8,4,0,5,1,1,26.5,89.0,7.65,7
14473,2012-08-31,3,1,8,5,0,5,1,1,26.5,89.0,9.36,29
14474,2012-08-31,3,1,8,6,0,5,1,2,26.5,89.0,9.36,108
14475,2012-08-31,3,1,8,7,0,5,1,2,26.5,89.0,5.11,421
14476,2012-08-31,3,1,8,8,0,5,1,2,28.9,74.0,0.0,690
14477,2012-08-31,3,1,8,9,0,5,1,1,30.6,70.0,0.0,398
14478,2012-08-31,3,1,8,10,0,5,1,1,31.4,62.0,5.11,256
14479,2012-08-31,3,1,8,11,0,5,1,1,35.4,28.000000000000004,17.01,309
14480,2012-08-31,3,1,8,12,0,5,1,1,35.4,26.0,14.46,410
14481,2012-08-31,3,1,8,13,0,5,1,1,36.2,27.0,18.72,368
14482,2012-08-31,3,1,8,14,0,5,1,1,37.0,25.0,12.76,436
14483,2012-08-31,3,1,8,15,0,5,1,1,37.0,27.0,17.01,526
14484,2012-08-31,3,1,8,16,0,5,1,1,37.0,27.0,14.46,528
14485,2012-08-31,3,1,8,17,0,5,1,1,36.2,32.0,9.36,617
14486,2012-08-31,3,1,8,18,0,5,1,1,35.4,36.0,14.46,546
14487,2012-08-31,3,1,8,19,0,5,1,1,33.0,49.0,7.65,452
14488,2012-08-31,3,1,8,20,0,5,1,1,33.0,49.0,7.65,356
14489,2012-08-31,3,1,8,21,0,5,1,1,31.4,57.99999999999999,11.06,303
14490,2012-08-31,3,1,8,22,0,5,1,1,31.4,57.99999999999999,11.06,277
14491,2012-08-31,3,1,8,23,0,5,1,1,30.6,62.0,5.96,174
14492,2012-09-01,3,1,9,0,0,6,0,1,30.6,62.0,5.96,168
14493,2012-09-01,3,1,9,1,0,6,0,1,29.7,74.0,7.65,79
14494,2012-09-01,3,1,9,2,0,6,0,1,28.9,70.0,9.36,69
14495,2012-09-01,3,1,9,3,0,6,0,1,28.9,70.0,5.96,35
14496,2012-09-01,3,1,9,4,0,6,0,1,28.9,70.0,0.0,12
14497,2012-09-01,3,1,9,5,0,6,0,1,28.1,79.0,0.0,22
14498,2012-09-01,3,1,9,6,0,6,0,1,28.1,79.0,0.0,36
14499,2012-09-01,3,1,9,7,0,6,0,2,30.6,57.99999999999999,7.65,66
14500,2012-09-01,3,1,9,8,0,6,0,2,31.4,57.99999999999999,14.46,162
14501,2012-09-01,3,1,9,9,0,6,0,2,31.4,57.99999999999999,11.06,237
14502,2012-09-01,3,1,9,10,0,6,0,2,32.2,55.00000000000001,11.06,417
14503,2012-09-01,3,1,9,11,0,6,0,2,33.0,55.00000000000001,12.76,492
14504,2012-09-01,3,1,9,12,0,6,0,2,33.0,55.00000000000001,9.36,471
14505,2012-09-01,3,1,9,13,0,6,0,2,33.8,52.0,5.11,504
14506,2012-09-01,3,1,9,14,0,6,0,2,35.4,44.0,9.36,514
14507,2012-09-01,3,1,9,15,0,6,0,2,35.4,44.0,16.16,563
14508,2012-09-01,3,1,9,16,0,6,0,2,34.6,49.0,9.36,462
14509,2012-09-01,3,1,9,17,0,6,0,2,33.8,52.0,0.0,463
14510,2012-09-01,3,1,9,18,0,6,0,2,33.8,52.0,0.0,442
14511,2012-09-01,3,1,9,19,0,6,0,3,32.2,62.0,0.0,392
14512,2012-09-01,3,1,9,20,0,6,0,3,31.4,67.0,14.46,207
14513,2012-09-01,3,1,9,21,0,6,0,3,26.5,89.0,0.0,104
14514,2012-09-01,3,1,9,22,0,6,0,2,27.3,89.0,0.0,78
14515,2012-09-01,3,1,9,23,0,6,0,1,27.3,89.0,5.11,145
14516,2012-09-02,3,1,9,0,0,0,0,2,27.3,89.0,5.11,99
14517,2012-09-02,3,1,9,1,0,0,0,1,27.3,89.0,0.0,73
14518,2012-09-02,3,1,9,2,0,0,0,1,27.3,89.0,0.0,84
14519,2012-09-02,3,1,9,3,0,0,0,1,27.3,89.0,5.11,42
14520,2012-09-02,3,1,9,4,0,0,0,1,27.3,89.0,0.0,22
14521,2012-09-02,3,1,9,5,0,0,0,1,27.3,89.0,0.0,12
14522,2012-09-02,3,1,9,6,0,0,0,2,27.3,89.0,0.0,15
14523,2012-09-02,3,1,9,7,0,0,0,1,27.3,94.0,5.11,42
14524,2012-09-02,3,1,9,8,0,0,0,1,28.1,89.0,5.11,129
14525,2012-09-02,3,1,9,9,0,0,0,2,28.9,84.0,0.0,232
14526,2012-09-02,3,1,9,10,0,0,0,2,29.7,79.0,0.0,388
14527,2012-09-02,3,1,9,11,0,0,0,2,30.6,70.0,0.0,489
14528,2012-09-02,3,1,9,12,0,0,0,3,30.6,70.0,0.0,545
14529,2012-09-02,3,1,9,13,0,0,0,3,29.7,74.0,5.11,493
14530,2012-09-02,3,1,9,14,0,0,0,3,29.7,79.0,5.11,457
14531,2012-09-02,3,1,9,15,0,0,0,3,30.6,74.0,7.65,355
14532,2012-09-02,3,1,9,16,0,0,0,1,30.6,70.0,0.0,474
14533,2012-09-02,3,1,9,17,0,0,0,1,31.4,66.0,5.11,503
14534,2012-09-02,3,1,9,18,0,0,0,1,30.6,74.0,0.0,500
14535,2012-09-02,3,1,9,19,0,0,0,2,28.9,84.0,12.76,292
14536,2012-09-02,3,1,9,20,0,0,0,2,28.9,84.0,9.36,104
14537,2012-09-02,3,1,9,21,0,0,0,1,28.9,70.0,9.36,171
14538,2012-09-02,3,1,9,22,0,0,0,3,28.1,83.0,7.65,166
14539,2012-09-02,3,1,9,23,0,0,0,3,27.3,89.0,5.11,123
14540,2012-09-03,3,1,9,0,1,1,0,2,27.3,94.0,0.0,104
14541,2012-09-03,3,1,9,1,1,1,0,2,28.1,89.0,9.36,55
14542,2012-09-03,3,1,9,2,1,1,0,1,27.3,89.0,5.96,40
14543,2012-09-03,3,1,9,3,1,1,0,1,27.3,89.0,7.65,28
14544,2012-09-03,3,1,9,4,1,1,0,1,27.3,89.0,5.11,11
14545,2012-09-03,3,1,9,5,1,1,0,1,27.3,89.0,0.0,4
14546,2012-09-03,3,1,9,6,1,1,0,1,27.3,94.0,0.0,15
14547,2012-09-03,3,1,9,7,1,1,0,1,28.1,85.0,0.0,43
14548,2012-09-03,3,1,9,8,1,1,0,2,28.9,84.0,5.96,127
14549,2012-09-03,3,1,9,9,1,1,0,2,28.9,84.0,7.65,229
14550,2012-09-03,3,1,9,10,1,1,0,2,30.6,74.0,12.76,359
14551,2012-09-03,3,1,9,11,1,1,0,2,30.6,70.0,16.16,459
14552,2012-09-03,3,1,9,12,1,1,0,2,31.4,62.0,17.01,543
14553,2012-09-03,3,1,9,13,1,1,0,2,31.4,66.0,14.46,566
14554,2012-09-03,3,1,9,14,1,1,0,1,30.6,70.0,17.01,512
14555,2012-09-03,3,1,9,15,1,1,0,1,30.6,70.0,12.76,449
14556,2012-09-03,3,1,9,16,1,1,0,1,30.6,70.0,12.76,500
14557,2012-09-03,3,1,9,17,1,1,0,1,30.6,70.0,7.65,498
14558,2012-09-03,3,1,9,18,1,1,0,1,30.6,66.0,9.36,482
14559,2012-09-03,3,1,9,19,1,1,0,1,29.7,74.0,11.06,374
14560,2012-09-03,3,1,9,20,1,1,0,1,29.7,76.0,5.96,261
14561,2012-09-03,3,1,9,21,1,1,0,1,29.7,76.0,5.96,184
14562,2012-09-03,3,1,9,22,1,1,0,2,28.9,84.0,7.65,121
14563,2012-09-03,3,1,9,23,1,1,0,2,28.9,84.0,14.46,70
14564,2012-09-04,3,1,9,0,0,2,1,2,28.9,84.0,14.46,29
14565,2012-09-04,3,1,9,1,0,2,1,1,28.1,82.0,7.65,24
14566,2012-09-04,3,1,9,2,0,2,1,1,28.1,82.0,7.65,5
14567,2012-09-04,3,1,9,3,0,2,1,2,27.3,89.0,5.11,10
14568,2012-09-04,3,1,9,4,0,2,1,2,27.3,89.0,0.0,8
14569,2012-09-04,3,1,9,5,0,2,1,2,27.3,89.0,0.0,38
14570,2012-09-04,3,1,9,6,0,2,1,2,28.1,89.0,5.96,172
14571,2012-09-04,3,1,9,7,0,2,1,2,28.1,89.0,5.96,493
14572,2012-09-04,3,1,9,8,0,2,1,1,28.9,84.0,9.36,632
14573,2012-09-04,3,1,9,9,0,2,1,2,29.7,79.0,12.76,323
14574,2012-09-04,3,1,9,10,0,2,1,2,29.7,74.0,14.46,172
14575,2012-09-04,3,1,9,11,0,2,1,2,30.6,70.0,16.16,198
14576,2012-09-04,3,1,9,12,0,2,1,1,31.4,70.0,16.16,287
14577,2012-09-04,3,1,9,13,0,2,1,1,33.0,55.00000000000001,25.52,275
14578,2012-09-04,3,1,9,14,0,2,1,1,33.0,55.00000000000001,23.82,274
14579,2012-09-04,3,1,9,15,0,2,1,1,33.0,59.0,26.37,292
14580,2012-09-04,3,1,9,16,0,2,1,1,31.4,70.0,23.82,458
14581,2012-09-04,3,1,9,17,0,2,1,1,31.4,70.0,20.42,856
14582,2012-09-04,3,1,9,18,0,2,1,1,31.4,75.0,12.76,839
14583,2012-09-04,3,1,9,19,0,2,1,1,31.4,70.0,12.76,552
14584,2012-09-04,3,1,9,20,0,2,1,1,30.6,70.0,14.46,385
14585,2012-09-04,3,1,9,21,0,2,1,1,30.6,74.0,14.46,268
14586,2012-09-04,3,1,9,22,0,2,1,1,30.6,70.0,16.16,179
14587,2012-09-04,3,1,9,23,0,2,1,1,29.7,74.0,17.01,95
14588,2012-09-05,3,1,9,0,0,3,1,1,29.7,74.0,14.46,37
14589,2012-09-05,3,1,9,1,0,3,1,1,28.9,84.0,11.06,13
14590,2012-09-05,3,1,9,2,0,3,1,1,28.9,84.0,11.06,9
14591,2012-09-05,3,1,9,3,0,3,1,1,28.9,79.0,16.16,4
14592,2012-09-05,3,1,9,4,0,3,1,1,28.9,79.0,16.16,5
14593,2012-09-05,3,1,9,5,0,3,1,2,28.9,79.0,17.01,40
14594,2012-09-05,3,1,9,6,0,3,1,1,28.9,79.0,16.16,210
14595,2012-09-05,3,1,9,7,0,3,1,2,28.9,79.0,14.46,500
14596,2012-09-05,3,1,9,8,0,3,1,1,29.7,74.0,11.06,725
14597,2012-09-05,3,1,9,9,0,3,1,1,30.6,70.0,14.46,290
14598,2012-09-05,3,1,9,10,0,3,1,2,31.4,70.0,9.36,235
14599,2012-09-05,3,1,9,11,0,3,1,2,32.2,62.0,9.36,217
14600,2012-09-05,3,1,9,12,0,3,1,1,32.2,70.0,5.96,266
14601,2012-09-05,3,1,9,13,0,3,1,1,33.0,63.0,9.36,234
14602,2012-09-05,3,1,9,14,0,3,1,1,33.8,56.00000000000001,5.96,211
14603,2012-09-05,3,1,9,15,0,3,1,1,32.2,70.0,11.06,245
14604,2012-09-05,3,1,9,16,0,3,1,1,31.4,70.0,14.46,430
14605,2012-09-05,3,1,9,17,0,3,1,1,31.4,66.0,14.46,863
14606,2012-09-05,3,1,9,18,0,3,1,1,31.4,75.0,11.06,839
14607,2012-09-05,3,1,9,19,0,3,1,1,30.6,70.0,9.36,662
14608,2012-09-05,3,1,9,20,0,3,1,1,29.7,84.0,9.36,412
14609,2012-09-05,3,1,9,21,0,3,1,1,29.7,79.0,0.0,296
14610,2012-09-05,3,1,9,22,0,3,1,1,29.7,79.0,0.0,219
14611,2012-09-05,3,1,9,23,0,3,1,1,28.9,84.0,5.11,150
14612,2012-09-06,3,1,9,0,0,4,1,2,28.9,84.0,5.11,65
14613,2012-09-06,3,1,9,1,0,4,1,2,28.9,84.0,0.0,18
14614,2012-09-06,3,1,9,2,0,4,1,1,29.7,79.0,0.0,8
14615,2012-09-06,3,1,9,3,0,4,1,1,28.9,84.0,5.96,9
14616,2012-09-06,3,1,9,4,0,4,1,2,28.9,84.0,5.11,8
14617,2012-09-06,3,1,9,5,0,4,1,2,28.9,84.0,11.06,38
14618,2012-09-06,3,1,9,6,0,4,1,2,28.9,84.0,5.11,200
14619,2012-09-06,3,1,9,7,0,4,1,2,28.9,84.0,5.96,482
14620,2012-09-06,3,1,9,8,0,4,1,3,28.9,79.0,0.0,646
14621,2012-09-06,3,1,9,9,0,4,1,3,27.3,94.0,7.65,123
14622,2012-09-06,3,1,9,10,0,4,1,3,27.3,94.0,7.65,49
14623,2012-09-06,3,1,9,11,0,4,1,3,28.9,84.0,9.36,62
14624,2012-09-06,3,1,9,12,0,4,1,2,29.7,79.0,12.76,137
14625,2012-09-06,3,1,9,13,0,4,1,2,29.7,79.0,5.96,191
14626,2012-09-06,3,1,9,14,0,4,1,1,30.6,74.0,5.11,216
14627,2012-09-06,3,1,9,15,0,4,1,1,30.6,66.0,11.06,270
14628,2012-09-06,3,1,9,16,0,4,1,1,30.6,70.0,12.76,416
14629,2012-09-06,3,1,9,17,0,4,1,1,30.6,70.0,14.46,808
14630,2012-09-06,3,1,9,18,0,4,1,1,29.7,70.0,14.46,835
14631,2012-09-06,3,1,9,19,0,4,1,1,28.1,74.0,14.46,558
14632,2012-09-06,3,1,9,20,0,4,1,1,27.3,78.0,12.76,406
14633,2012-09-06,3,1,9,21,0,4,1,1,26.5,89.0,9.36,272
14634,2012-09-06,3,1,9,22,0,4,1,1,26.5,89.0,9.36,217
14635,2012-09-06,3,1,9,23,0,4,1,1,26.5,89.0,9.36,169
14636,2012-09-07,3,1,9,0,0,5,1,1,26.5,89.0,7.65,96
14637,2012-09-07,3,1,9,1,0,5,1,1,25.7,88.0,5.96,29
14638,2012-09-07,3,1,9,2,0,5,1,1,25.7,83.0,5.11,11
14639,2012-09-07,3,1,9,3,0,5,1,1,25.7,83.0,5.11,9
14640,2012-09-07,3,1,9,4,0,5,1,1,25.7,88.0,0.0,8
14641,2012-09-07,3,1,9,5,0,5,1,1,25.7,88.0,0.0,40
14642,2012-09-07,3,1,9,6,0,5,1,1,25.7,88.0,5.96,140
14643,2012-09-07,3,1,9,7,0,5,1,1,26.5,89.0,5.96,486
14644,2012-09-07,3,1,9,8,0,5,1,1,27.3,83.0,5.96,719
14645,2012-09-07,3,1,9,9,0,5,1,1,28.9,79.0,7.65,344
14646,2012-09-07,3,1,9,10,0,5,1,1,29.7,74.0,7.65,224
14647,2012-09-07,3,1,9,11,0,5,1,1,31.4,62.0,7.65,296
14648,2012-09-07,3,1,9,12,0,5,1,1,32.2,59.0,9.36,323
14649,2012-09-07,3,1,9,13,0,5,1,1,33.0,59.0,14.46,354
14650,2012-09-07,3,1,9,14,0,5,1,1,33.0,59.0,14.46,253
14651,2012-09-07,3,1,9,15,0,5,1,1,33.0,55.00000000000001,14.46,331
14652,2012-09-07,3,1,9,16,0,5,1,1,33.0,55.00000000000001,16.16,470
14653,2012-09-07,3,1,9,17,0,5,1,1,32.2,59.0,18.72,772
14654,2012-09-07,3,1,9,18,0,5,1,1,31.4,62.0,17.01,792
14655,2012-09-07,3,1,9,19,0,5,1,1,30.6,62.0,16.16,568
14656,2012-09-07,3,1,9,20,0,5,1,1,29.7,66.0,12.76,391
14657,2012-09-07,3,1,9,21,0,5,1,1,28.9,74.0,9.36,301
14658,2012-09-07,3,1,9,22,0,5,1,1,28.9,74.0,12.76,299
14659,2012-09-07,3,1,9,23,0,5,1,1,27.3,89.0,14.46,248
14660,2012-09-08,3,1,9,0,0,6,0,1,27.3,89.0,14.46,150
14661,2012-09-08,3,1,9,1,0,6,0,2,27.3,89.0,16.16,117
14662,2012-09-08,3,1,9,2,0,6,0,1,27.3,89.0,18.72,77
14663,2012-09-08,3,1,9,3,0,6,0,2,27.3,89.0,12.76,43
14664,2012-09-08,3,1,9,4,0,6,0,2,27.3,94.0,12.76,11
14665,2012-09-08,3,1,9,5,0,6,0,2,27.3,94.0,14.46,15
14666,2012-09-08,3,1,9,6,0,6,0,2,27.3,89.0,16.16,34
14667,2012-09-08,3,1,9,7,0,6,0,1,27.3,89.0,16.16,82
14668,2012-09-08,3,1,9,8,0,6,0,1,28.9,79.0,18.72,230
14669,2012-09-08,3,1,9,9,0,6,0,1,28.9,74.0,22.12,348
14670,2012-09-08,3,1,9,10,0,6,0,1,30.6,70.0,22.12,422
14671,2012-09-08,3,1,9,11,0,6,0,1,31.4,62.0,25.52,578
14672,2012-09-08,3,1,9,12,0,6,0,1,33.0,55.00000000000001,28.07,694
14673,2012-09-08,3,1,9,13,0,6,0,1,33.8,52.0,29.78,668
14674,2012-09-08,3,1,9,14,0,6,0,1,33.8,52.0,25.52,626
14675,2012-09-08,3,1,9,15,0,6,0,3,23.3,88.0,14.46,512
14676,2012-09-08,3,1,9,16,0,6,0,3,23.3,88.0,11.06,114
14677,2012-09-08,3,1,9,17,0,6,0,3,24.1,83.0,11.06,171
14678,2012-09-08,3,1,9,18,0,6,0,3,24.1,83.0,7.65,167
14679,2012-09-08,3,1,9,19,0,6,0,3,24.1,88.0,5.96,215
14680,2012-09-08,3,1,9,20,0,6,0,2,24.1,88.0,5.11,194
14681,2012-09-08,3,1,9,21,0,6,0,2,24.9,83.0,9.36,181
14682,2012-09-08,3,1,9,22,0,6,0,2,24.1,78.0,17.01,194
14683,2012-09-08,3,1,9,23,0,6,0,2,24.1,73.0,9.36,133
14684,2012-09-09,3,1,9,0,0,0,0,2,23.3,73.0,11.06,124
14685,2012-09-09,3,1,9,1,0,0,0,1,23.3,73.0,12.76,124
14686,2012-09-09,3,1,9,2,0,0,0,1,22.5,77.0,16.16,96
14687,2012-09-09,3,1,9,3,0,0,0,1,22.5,73.0,12.76,46
14688,2012-09-09,3,1,9,4,0,0,0,1,21.7,77.0,14.46,28
14689,2012-09-09,3,1,9,5,0,0,0,1,21.7,77.0,11.06,55
14690,2012-09-09,3,1,9,6,0,0,0,1,21.7,77.0,11.06,35
14691,2012-09-09,3,1,9,7,0,0,0,1,22.5,73.0,9.36,70
14692,2012-09-09,3,1,9,8,0,0,0,1,24.1,68.0,12.76,170
14693,2012-09-09,3,1,9,9,0,0,0,1,25.7,61.0,14.46,299
14694,2012-09-09,3,1,9,10,0,0,0,1,26.5,56.99999999999999,17.01,495
14695,2012-09-09,3,1,9,11,0,0,0,1,27.3,47.0,14.46,585
14696,2012-09-09,3,1,9,12,0,0,0,1,27.3,47.0,0.0,757
